pub_year,country_code,cpc_broad_class,patent_count
2004,KR,Agriculture related,2793
2004,KR,Data process related,15604
2004,KR,Mining related,269
2004,LU,Agriculture related,2
2004,LU,Data process related,1
2004,MA,Agriculture related,23
2004,MA,Data process related,12
2004,MA,Mining related,1
2004,ME,Data process related,1
2004,MX,Agriculture related,300
2004,MX,Data process related,688
2004,MX,Mining related,122
2004,MY,Agriculture related,37
2004,MY,Data process related,189
2004,MY,Mining related,11
2004,NL,Agriculture related,162
2004,NL,Data process related,133
2004,NL,Mining related,7
2004,NO,Agriculture related,60
2004,NO,Data process related,161
2004,NO,Mining related,597
2004,NZ,Agriculture related,134
2004,NZ,Data process related,124
2004,NZ,Mining related,19
2004,OA,Agriculture related,2
2004,OA,Data process related,1
2004,OA,Mining related,13
2004,PA,Agriculture related,3
2004,PA,Data process related,1
2004,PE,Agriculture related,7
2004,PE,Data process related,3
2004,PE,Mining related,3
2004,PH,Agriculture related,7
2004,PL,Agriculture related,226
2004,PL,Data process related,182
2004,PL,Mining related,28
2004,PT,Agriculture related,140
2004,PT,Data process related,88
2004,PT,Mining related,13
2004,RO,Agriculture related,3
2004,RO,Data process related,2
2004,RO,Mining related,2
2004,RU,Agriculture related,117
2004,RU,Data process related,243
2004,RU,Mining related,62
2004,SA,Agriculture related,3
2004,SA,Data process related,1
2004,SA,Mining related,6
2004,SE,Agriculture related,203
2004,SE,Data process related,301
2004,SE,Mining related,97
2004,SG,Agriculture related,24
2004,SG,Data process related,237
2004,SG,Mining related,16
2004,SI,Agriculture related,18
2004,SI,Data process related,7
2004,SK,Agriculture related,33
2004,SK,Data process related,9
2004,SK,Mining related,2
2004,SV,Agriculture related,1
2004,TN,Data process related,3
2004,TR,Agriculture related,34
2004,TR,Data process related,18
2004,TR,Mining related,3
2004,TW,Agriculture related,226
2004,TW,Data process related,5274
2004,TW,Mining related,8
2004,UA,Agriculture related,60
2004,UA,Data process related,26
2004,UA,Mining related,9
2004,US,Agriculture related,6181
2004,US,Data process related,55302
2004,US,Mining related,2536
2004,UY,Agriculture related,12
2004,UY,Data process related,1
2004,WO,Agriculture related,1852
2004,WO,Data process related,14532
2004,WO,Mining related,1019
2004,YU,Agriculture related,7
2004,YU,Data process related,11
2004,ZA,Agriculture related,131
2004,ZA,Data process related,133
2004,ZA,Mining related,47
2005,AP,Agriculture related,24
2005,AP,Data process related,4
2005,AP,Mining related,4
2005,AR,Agriculture related,299
2005,AR,Data process related,115
2005,AR,Mining related,44
2005,AT,Agriculture related,597
2005,AT,Data process related,1052
2005,AT,Mining related,150
2005,AU,Agriculture related,796
2005,AU,Data process related,1868
2005,AU,Mining related,357
2005,BE,Agriculture related,18
2005,BE,Data process related,33
2005,BE,Mining related,6
2005,BG,Agriculture related,8
2005,BG,Data process related,3
2005,BR,Agriculture related,303
2005,BR,Data process related,558
2005,BR,Mining related,159
2005,CA,Agriculture related,1109
2005,CA,Data process related,2883
2005,CA,Mining related,1114
2005,CH,Agriculture related,7
2005,CH,Data process related,23
2005,CH,Mining related,2
2005,CL,Agriculture related,50
2005,CL,Data process related,6
2005,CL,Mining related,6
2005,CN,Agriculture related,909
2005,CN,Data process related,11357
2005,CN,Mining related,227
2005,CO,Agriculture related,28
2005,CO,Data process related,10
2005,CO,Mining related,2
2005,CR,Agriculture related,4
2005,CR,Data process related,2
2005,CU,Agriculture related,2
2005,CU,Data process related,2
2005,CZ,Agriculture related,36
2005,CZ,Data process related,37
2005,CZ,Mining related,14
2005,DE,Agriculture related,2358
2005,DE,Data process related,8252
2005,DE,Mining related,495
2005,DK,Agriculture related,186
2005,DK,Data process related,88
2005,DK,Mining related,43
2005,DZ,Agriculture related,1
2005,DZ,Mining related,3
2005,EA,Agriculture related,95
2005,EA,Data process related,79
2005,EA,Mining related,79
2005,EC,Agriculture related,16
2005,EC,Data process related,4
2005,EC,Mining related,5
2005,EE,Agriculture related,3
2005,EE,Data process related,4
2005,EE,Mining related,1
2005,EG,Agriculture related,5
2005,EG,Data process related,5
2005,EG,Mining related,3
2005,EP,Agriculture related,2403
2005,EP,Data process related,15823
2005,EP,Mining related,808
2005,ES,Agriculture related,525
2005,ES,Data process related,606
2005,ES,Mining related,39
2005,FI,Agriculture related,55
2005,FI,Data process related,179
2005,FI,Mining related,24
2005,FR,Agriculture related,581
2005,FR,Data process related,1588
2005,FR,Mining related,80
2005,GB,Agriculture related,640
2005,GB,Data process related,4031
2005,GB,Mining related,1643
2005,GC,Mining related,8
2005,GE,Agriculture related,7
2005,GE,Data process related,2
2005,GR,Agriculture related,4
2005,GR,Data process related,7
2005,GT,Agriculture related,4
2005,HK,Agriculture related,60
2005,HK,Data process related,600
2005,HK,Mining related,11
2005,HR,Agriculture related,53
2005,HR,Data process related,20
2005,HR,Mining related,2
2005,HU,Agriculture related,151
2005,HU,Data process related,93
2005,HU,Mining related,2
2005,IE,Agriculture related,7
2005,IE,Data process related,21
2005,IE,Mining related,3
2005,IL,Agriculture related,109
2005,IL,Data process related,242
2005,IL,Mining related,1
2005,IN,Agriculture related,29
2005,IN,Data process related,1
2005,IS,Agriculture related,6
2005,IS,Data process related,1
2005,IT,Agriculture related,61
2005,IT,Data process related,121
2005,IT,Mining related,7
2005,JP,Agriculture related,850
2005,JP,Data process related,15711
2005,JP,Mining related,85
2005,KR,Agriculture related,3420
2005,KR,Data process related,18231
2005,KR,Mining related,320
2005,LT,Agriculture related,5
2005,LT,Data process related,1
2005,LU,Data process related,3
2005,LV,Agriculture related,1
2005,MA,Agriculture related,20
2005,MA,Data process related,6
2005,MA,Mining related,1
2005,ME,Data process related,1
2005,MX,Agriculture related,294
2005,MX,Data process related,762
2005,MX,Mining related,146
2005,MY,Agriculture related,35
2005,MY,Data process related,192
2005,MY,Mining related,11
2005,NL,Agriculture related,160
2005,NL,Data process related,154
2005,NL,Mining related,11
2005,NO,Agriculture related,112
2005,NO,Data process related,308
2005,NO,Mining related,805
2005,NZ,Agriculture related,132
2005,NZ,Data process related,115
2005,NZ,Mining related,15
2005,OA,Agriculture related,5
2005,OA,Data process related,2
2005,OA,Mining related,11
2005,PA,Agriculture related,6
2005,PA,Data process related,3
2005,PA,Mining related,1
2005,PE,Agriculture related,20
2005,PE,Data process related,8
2005,PE,Mining related,6
2005,PH,Agriculture related,4
2005,PL,Agriculture related,240
2005,PL,Data process related,176
2005,PL,Mining related,59
2005,PT,Agriculture related,102
2005,PT,Data process related,74
2005,PT,Mining related,5
2005,RO,Agriculture related,8
2005,RO,Data process related,2
2005,RO,Mining related,1
2005,RU,Agriculture related,174
2005,RU,Data process related,511
2005,RU,Mining related,148
2005,SA,Agriculture related,1
2005,SA,Data process related,2
2005,SA,Mining related,6
2005,SE,Agriculture related,96
2005,SE,Data process related,148
2005,SE,Mining related,58
2005,SG,Agriculture related,39
2005,SG,Data process related,492
2005,SG,Mining related,27
2005,SI,Agriculture related,12
2005,SI,Data process related,6
2005,SI,Mining related,1
2005,SK,Agriculture related,11
2005,SK,Data process related,7
2005,SK,Mining related,1
2005,SV,Agriculture related,1
2005,TN,Agriculture related,15
2005,TN,Data process related,1
2005,TR,Agriculture related,2
2005,TR,Data process related,8
2005,TR,Mining related,2
2005,TW,Agriculture related,342
2005,TW,Data process related,6082
2005,TW,Mining related,8
2005,UA,Agriculture related,73
2005,UA,Data process related,20
2005,UA,Mining related,10
2005,US,Agriculture related,5914
2005,US,Data process related,59494
2005,US,Mining related,2276
2005,UY,Agriculture related,31
2005,UY,Data process related,2
2005,UY,Mining related,1
2005,WO,Agriculture related,1934
2005,WO,Data process related,14655
2005,WO,Mining related,839
2005,YU,Agriculture related,6
2005,YU,Data process related,4
2005,YU,Mining related,1
2005,ZA,Agriculture related,102
2005,ZA,Data process related,151
2005,ZA,Mining related,59
2006,AP,Agriculture related,54
2006,AP,Data process related,7
2006,AP,Mining related,11
2006,AR,Agriculture related,164
2006,AR,Data process related,60
2006,AR,Mining related,37
2006,AT,Agriculture related,730
2006,AT,Data process related,1472
2006,AT,Mining related,243
2006,AU,Agriculture related,664
2006,AU,Data process related,1599
2006,AU,Mining related,368
2006,BE,Agriculture related,18
2006,BE,Data process related,33
2006,BE,Mining related,11
2006,BG,Agriculture related,6
2006,BG,Data process related,3
2006,BG,Mining related,1
2006,BR,Agriculture related,250
2006,BR,Data process related,597
2006,BR,Mining related,131
2006,CA,Agriculture related,1057
2006,CA,Data process related,2861
2006,CA,Mining related,1220
2006,CH,Agriculture related,14
2006,CH,Data process related,19
2006,CH,Mining related,5
2006,CN,Agriculture related,861
2006,CN,Data process related,12209
2006,CN,Mining related,255
2006,CO,Agriculture related,62
2006,CO,Data process related,21
2006,CO,Mining related,6
2006,CR,Agriculture related,34
2006,CR,Data process related,1
2006,CY,Data process related,1
2006,CZ,Agriculture related,32
2006,CZ,Data process related,29
2006,CZ,Mining related,9
2006,DE,Agriculture related,2643
2006,DE,Data process related,10142
2006,DE,Mining related,765
2006,DK,Agriculture related,261
2006,DK,Data process related,117
2006,DK,Mining related,78
2006,DO,Agriculture related,1
2006,DZ,Data process related,1
2006,EA,Agriculture related,133
2006,EA,Data process related,62
2006,EA,Mining related,97
2006,EC,Agriculture related,64
2006,EC,Data process related,9
2006,EC,Mining related,10
2006,EE,Agriculture related,4
2006,EE,Data process related,5
2006,EG,Agriculture related,2
2006,EG,Data process related,1
2006,EG,Mining related,2
2006,EP,Agriculture related,2532
2006,EP,Data process related,18477
2006,EP,Mining related,966
2006,ES,Agriculture related,419
2006,ES,Data process related,549
2006,ES,Mining related,51
2006,FI,Agriculture related,52
2006,FI,Data process related,139
2006,FI,Mining related,29
2006,FR,Agriculture related,554
2006,FR,Data process related,1520
2006,FR,Mining related,79
2006,GB,Agriculture related,531
2006,GB,Data process related,3268
2006,GB,Mining related,1560
2006,GC,Data process related,2
2006,GC,Mining related,11
2006,GE,Agriculture related,5
2006,GR,Agriculture related,33
2006,GR,Data process related,24
2006,GT,Agriculture related,23
2006,GT,Data process related,2
2006,HK,Agriculture related,55
2006,HK,Data process related,522
2006,HK,Mining related,11
2006,HR,Agriculture related,26
2006,HR,Data process related,3
2006,HR,Mining related,5
2006,HU,Agriculture related,35
2006,HU,Data process related,55
2006,IE,Agriculture related,10
2006,IE,Data process related,25
2006,IE,Mining related,6
2006,IL,Agriculture related,252
2006,IL,Data process related,373
2006,IL,Mining related,8
2006,IN,Agriculture related,3
2006,IN,Data process related,1
2006,IS,Agriculture related,5
2006,IS,Data process related,7
2006,IT,Agriculture related,37
2006,IT,Data process related,98
2006,IT,Mining related,10
2006,JO,Mining related,1
2006,JP,Agriculture related,772
2006,JP,Data process related,16698
2006,JP,Mining related,83
2006,KR,Agriculture related,3687
2006,KR,Data process related,24953
2006,KR,Mining related,386
2006,LT,Agriculture related,1
2006,LT,Data process related,1
2006,LU,Agriculture related,2
2006,LU,Data process related,1
2006,LV,Agriculture related,1
2006,LV,Data process related,1
2006,MA,Agriculture related,34
2006,MA,Data process related,4
2006,MA,Mining related,3
2006,MD,Agriculture related,1
2006,MX,Agriculture related,168
2006,MX,Data process related,376
2006,MX,Mining related,66
2006,MY,Agriculture related,120
2006,MY,Data process related,594
2006,MY,Mining related,28
2006,NL,Agriculture related,163
2006,NL,Data process related,132
2006,NL,Mining related,9
2006,NO,Agriculture related,122
2006,NO,Data process related,174
2006,NO,Mining related,633
2006,NZ,Agriculture related,110
2006,NZ,Data process related,114
2006,NZ,Mining related,10
2006,OA,Agriculture related,54
2006,OA,Data process related,13
2006,OA,Mining related,118
2006,PA,Agriculture related,6
2006,PA,Data process related,1
2006,PE,Agriculture related,25
2006,PE,Data process related,11
2006,PE,Mining related,5
2006,PH,Agriculture related,1
2006,PL,Agriculture related,62
2006,PL,Data process related,59
2006,PL,Mining related,33
2006,PT,Agriculture related,77
2006,PT,Data process related,53
2006,PT,Mining related,9
2006,RO,Agriculture related,3
2006,RO,Data process related,4
2006,RO,Mining related,3
2006,RS,Agriculture related,9
2006,RS,Data process related,6
2006,RS,Mining related,1
2006,RU,Agriculture related,147
2006,RU,Data process related,607
2006,RU,Mining related,184
2006,SA,Agriculture related,12
2006,SA,Data process related,3
2006,SA,Mining related,19
2006,SE,Agriculture related,71
2006,SE,Data process related,104
2006,SE,Mining related,41
2006,SG,Agriculture related,22
2006,SG,Data process related,455
2006,SG,Mining related,29
2006,SI,Agriculture related,16
2006,SI,Data process related,10
2006,SI,Mining related,2
2006,SK,Agriculture related,14
2006,SK,Data process related,7
2006,SK,Mining related,1
2006,SV,Agriculture related,1
2006,TN,Agriculture related,3
2006,TN,Data process related,11
2006,TR,Agriculture related,3
2006,TR,Data process related,3
2006,TW,Agriculture related,279
2006,TW,Data process related,6320
2006,TW,Mining related,8
2006,UA,Agriculture related,65
2006,UA,Data process related,18
2006,UA,Mining related,9
2006,US,Agriculture related,6567
2006,US,Data process related,68331
2006,US,Mining related,2592
2006,UY,Agriculture related,30
2006,UY,Data process related,4
2006,WO,Agriculture related,1829
2006,WO,Data process related,16216
2006,WO,Mining related,858
2006,YU,Agriculture related,23
2006,YU,Data process related,10
2006,ZA,Agriculture related,100
2006,ZA,Data process related,134
2006,ZA,Mining related,40
2007,AP,Agriculture related,35
2007,AP,Data process related,15
2007,AP,Mining related,10
2007,AR,Agriculture related,264
2007,AR,Data process related,70
2007,AR,Mining related,54
2007,AT,Agriculture related,577
2007,AT,Data process related,1367
2007,AT,Mining related,165
2007,AU,Agriculture related,716
2007,AU,Data process related,1534
2007,AU,Mining related,464
2007,BE,Agriculture related,10
2007,BE,Data process related,26
2007,BE,Mining related,3
