"year","country","agr_pat","dat_pat","min_pat","ene_pat","all_pat","TIDR_all","TIDR_agr","TIDR_min","TIDR_log","TIDR_nuc","TIDR_wind","TIDR_solar","TIDR_bio"
2000,"Netherlands",235,140,16,16,407,-113.318777292576,-160.36036036036,-104.444444444444,-148.717948717949,-151.948051948052,-78.8690476190476,-56.0810810810811,-165.116279069767
2000,"Norway",150,319,742,46,1257,-18.8857412653447,-7.60233918128655,42.5,-53.6082474226804,-6.45161290322581,-47.3282442748092,0.418410041841004,29.6703296703297
2000,"New Zealand",178,68,8,5,259,-6.69914738124239,-28.6713286713287,-4.16666666666667,0.72992700729927,48.9795918367347,7.32758620689655,-7.48663101604278,-83.6734693877551
2000,"Panama",8,NA,NA,2,10,99.7711670480549,100,100,100,100,99.1304347826087,100,100
2000,"Peru",14,11,5,3,33,80.4521276595745,83.495145631068,72.7272727272727,77.5641025641026,92.156862745098,78.9473684210526,81.0126582278481,80.9523809523809
2000,"Poland",105,120,34,44,303,14.6258503401361,3.52941176470588,71.875,-23.5294117647059,4.08163265306122,22.2222222222222,33.0097087378641,61.5384615384615
2000,"Portugal",58,62,6,12,138,4.27672955974843,35.3846153846154,45.4545454545455,-6.58682634730539,-4.76190476190476,2.92682926829268,-11.5151515151515,-1.88679245283019
2000,"Romania",12,2,4,9,27,55.0863723608445,48.9051094890511,58.974358974359,53.0701754385965,25.3521126760563,47.5836431226766,73.2718894009217,71.6049382716049
2000,"Russia",58,107,27,298,490,-0.683371298405467,36.5482233502538,15.0943396226415,-8.85608856088561,-16.1616161616162,-28.3870967741935,0.37037037037037,32.4786324786325
2000,"Sweden",246,385,56,41,728,-119.748953974895,-127.319587628866,-206.060606060606,-158.874458874459,-180.722891566265,-109.904153354633,-72.7626459143969,-80.9523809523809
2000,"Singapore",12,309,23,8,352,-49.1228070175439,-4.92957746478873,9.09090909090909,-77.3148148148148,-20.253164556962,-70.1107011070111,-60.8510638297872,-13.5416666666667
2000,"Slovenia",9,7,NA,3,19,18.6320754716981,13.4453781512605,28,30.8641975308642,32,7.11297071129707,14.3617021276596,38.4615384615385
2000,"Slovakia",62,36,3,7,108,26.8571428571429,40.2777777777778,23.0769230769231,15.4285714285714,-3.44827586206897,24.4131455399061,38.2198952879581,30.8823529411765
2000,"El Salvador",3,NA,NA,1,4,75.4385964912281,75.6756756756757,91.6666666666667,63.3663366336634,79.1666666666667,79.4392523364486,79.6296296296296,85.1851851851852
2000,"Tajikistan",2,NA,NA,3,5,73.1707317073171,85.7142857142857,NA,65.3846153846154,100,NA,NA,NA
2000,"Tunisia",1,NA,3,NA,4,71.3101160862355,80.5194805194805,88.8888888888889,73.7588652482269,82.8571428571429,68.8888888888889,59.4827586206897,72.2222222222222
2000,"Turkey",53,58,4,8,123,-41.0852713178295,-61.9047619047619,-61.2244897959184,-22.1674876847291,-63.6363636363636,-48.3516483516484,-19.2118226600985,-47.5
2000,"Taiwan",92,1377,3,217,1689,NA,NA,NA,NA,NA,NA,NA,NA
2000,"Ukraine",20,9,NA,5,34,22.6460071513707,14.5161290322581,36.3636363636364,0,25.3521126760563,20.4444444444444,34.5029239766082,57.7464788732394
2000,"United States",3025,16223,980,256,20484,-148.057381948595,-148.301886792453,-191.139240506329,-216.451612903226,-200.869565217391,-88.1278538812785,-112.607449856734,-215.384615384615
2000,"Uruguay",5,3,NA,NA,8,84.9609375,81.4814814814815,72.7272727272727,86.6071428571429,80.9523809523809,84.1059602649007,87.8504672897196,89.6551724137931
2000,"South Africa",58,48,14,9,129,-3.46420323325635,-2.62008733624454,-55.7692307692308,-36.2068965517241,-21.7948717948718,21.6138328530259,8.11808118081181,-6.66666666666667
2001,"Argentina",173,87,25,24,309,32.5608342989571,32.7731092436975,66.6666666666667,35.4037267080745,38.3333333333333,20.1581027667984,31.9767441860465,51.6129032258064
2001,"Austria",308,546,60,34,948,-84.2890809112333,-65.5339805825243,-98.0392156862745,-102.459016393443,-89.8550724637681,-88.2697947214076,-68.1159420289855,-101.162790697674
2001,"Australia",1678,8356,806,267,11107,-34.1078838174274,-63.0434782608696,-166.666666666667,-54.7413793103448,-15.8536585365854,-16.1676646706587,-0.793650793650794,-41.4634146341463
2001,"Belgium",20,28,22,3,73,-128.596187175043,-126.857142857143,-187.179487179487,-156.50406504065,-169.230769230769,-132.996632996633,-69.9115044247788,-127.956989247312
2001,"Bulgaria",36,17,2,17,72,25.1995438996579,46.5277777777778,30.4347826086957,1.16959064327485,57.3529411764706,26.5765765765766,14.4508670520231,28.9473684210526
2001,"Brazil",314,422,117,73,926,-35.632183908046,-87.5912408759124,-40.4761904761905,-71.1538461538462,-4.8780487804878,-52.7131782945737,7.54716981132075,44.2857142857143
2001,"Canada",967,3026,722,179,4894,-2.00429491768074,22.0833333333333,18.8679245283019,-66.8032786885246,-13.7931034482759,1.10497237569061,13.166144200627,41.304347826087
2001,"Switzerland",11,35,4,7,57,-134.339622641509,-189.36170212766,-129.032258064516,-185.945945945946,-140.298507462687,-125.675675675676,-98.8326848249027,-63.855421686747
2001,"China",499,2897,105,1094,4595,-154.939341421144,-182.558139534884,-87.5,-270.114942528736,-27.3504273504274,-125.51724137931,-145.78313253012,-227.5
2001,"Colombia",77,1,8,1,87,58.5858585858586,41.2280701754386,29.4117647058824,58.8235294117647,59.0909090909091,67.8217821782178,58.695652173913,71.4285714285714
2001,"Costa Rica",1,NA,NA,NA,1,68.352365415987,54.8076923076923,85.7142857142857,67.3913043478261,90,74.5762711864407,55.8558558558559,92.3076923076923
2001,"Cuba",1,NA,NA,1,2,92.8327645051195,91.7647058823529,100,96.2962962962963,93.4782608695652,88.8235294117647,92.5233644859813,100
2001,"Czechia",95,87,6,48,236,-28.2182438192668,-7.47126436781609,-14.6341463414634,-43.8095238095238,-47.887323943662,-31.4641744548287,-12.5475285171103,-55.9139784946236
2001,"Germany",2025,7226,393,444,10088,-146.311254711901,-153.090909090909,-186.206896551724,-181.971830985915,-189.516129032258,-117.463617463617,-111.780104712042,-170.588235294118
2001,"Denmark",209,88,24,27,348,-136.306400839454,-152.777777777778,-40,-185.185185185185,-189.830508474576,-149.107142857143,-58.0808080808081,-132.051282051282
2001,"Algeria",3,2,5,NA,10,94.7218259629101,98.8372093023256,100,88.8157894736842,100,93.5483870967742,96.7213114754098,98
2001,"Estonia",7,24,NA,NA,31,48.8250652741514,63.4146341463415,36.3636363636364,52.8301886792453,33.9285714285714,53.8071065989848,42.6751592356688,23.0769230769231
2001,"Egypt",9,2,9,NA,20,86.7378048780488,77.4193548387097,80.9523809523809,82.9931972789116,97.6190476190476,89.3939393939394,90.0900900900901,90.9090909090909
2001,"Spain",240,301,17,131,689,-109.853068280035,-139.583333333333,-56.25,-132,-91.025641025641,-99.645390070922,-78.9029535864979,-147.368421052632
2001,"Finland",53,183,23,24,283,-81.7616580310881,-48.2993197278912,-108.333333333333,-129.281767955801,-138.805970149254,-68.9922480620155,-85.4368932038835,2.85714285714286
2001,"France",588,1444,86,59,2177,-143.538647342995,-130.196078431373,-181.35593220339,-188.519637462236,-167.543859649123,-111.188811188811,-110.086455331412,-218.181818181818
2001,"United Kingdom",556,3243,1000,92,4891,-141.218214074512,-169.026548672566,-180.246913580247,-183.667621776504,-165.116279069767,-111.031175059952,-107.453416149068,-117.964071856287
2001,"Georgia",3,1,NA,10,14,80.8176100628931,70.3703703703704,50,58.3333333333333,83.3333333333333,91,94.0476190476191,65.2173913043478
2001,"Greece",76,40,4,12,132,24.8439450686642,35.8108108108108,51.3513513513513,20.1030927835052,18,22.8070175438596,9.28571428571429,44.2622950819672
2001,"Guatemala",12,NA,NA,NA,12,75.7118927973199,76.4705882352941,71.4285714285714,71.9745222929936,65.625,78.7234042553192,82.4175824175824,72.2222222222222
2001,"Hong Kong SAR China",32,307,12,6,357,-45.8607095926413,31.8181818181818,57.1428571428571,-10.7913669064748,3.92156862745098,-69.2982456140351,-119.251336898396,10.6382978723404
2001,"Honduras",4,NA,NA,NA,4,83.1578947368421,79.1044776119403,100,76.4227642276423,90.9090909090909,89.7727272727273,91.6666666666667,60
2001,"Croatia",9,4,1,10,24,47.3818646232439,52.991452991453,69.2307692307692,52.5316455696203,17.0212765957447,38.3177570093458,51.1904761904762,60.377358490566
2001,"Hungary",263,161,7,22,453,12.7093596059113,1.24223602484472,12.1212121212121,23.0769230769231,-12.280701754386,3.81679389312977,18.6915887850467,40
2001,"Indonesia",61,191,56,13,321,34.3251859723698,48.6111111111111,71.4285714285714,38.1720430107527,36.2637362637363,36.697247706422,14.2857142857143,3.26086956521739
2001,"Ireland",7,39,2,1,49,25,5.73248407643312,29.4117647058824,20.7650273224044,-23.2142857142857,28.042328042328,44.3349753694581,56.8965517241379
2001,"Israel",267,538,8,18,831,17.8313253012048,-47.1153846153846,67.8571428571429,30.3225806451613,61.5384615384615,0.833333333333333,21.0810810810811,87.8787878787879
2001,"India",4,5,2,12,23,-51.2024048096192,-102.919708029197,2.12765957446809,-109.52380952381,-122.972972972973,-28.0821917808219,-10.952380952381,-15.3846153846154
2001,"Iceland",6,10,1,1,18,74.1347905282332,93.2432432432432,78.5714285714286,40.8695652173913,94.2857142857143,86.3013698630137,66.4,95
2001,"Italy",189,313,50,8,560,-156.046654389196,-200.78431372549,-259.090909090909,-143.304843304843,-205.208333333333,-110,-130.819672131148,-205.128205128205
2001,"Japan",736,11799,92,9460,22087,-194.333996023857,-109.62962962963,-68.75,-439.102564102564,-178.947368421053,-182.899628252788,-97.1887550200803,-300
2001,"South Korea",1778,16487,167,440,18872,-77.9166666666667,-25.8620689655172,-59.375,-239.622641509434,-101.449275362319,-45.3900709219858,-47.9820627802691,-16.4556962025316
2001,"Lithuania",1,5,NA,5,11,44.8275862068966,48.8,84.6153846153846,40.9356725146199,60.655737704918,43.9393939393939,35.3932584269663,53.030303030303
2001,"Latvia",1,3,NA,5,9,58.3941605839416,59.2920353982301,80,55.4878048780488,63.265306122449,53.2467532467532,63.9344262295082,55.5555555555556
2001,"Morocco",4,2,1,NA,7,75.0773993808049,88.7640449438202,90,81.1594202898551,77.5510204081633,73.1843575418994,50,92.6829268292683
2001,"Moldova",10,1,NA,28,39,76.8421052631579,72.8571428571428,50,55.4054054054054,92.3076923076923,82.1052631578947,87.2093023255814,81.4814814814815
2001,"Mexico",22,NA,NA,NA,22,31.0786106032907,26.9230769230769,72.5490196078431,24.5192307692308,35.7142857142857,17.9930795847751,36.8421052631579,57.5342465753425
2001,"Malaysia",17,117,3,5,142,-1.73913043478261,18.705035971223,11.5384615384615,3.78378378378378,-1.17647058823529,-7.92452830188679,-17.8571428571429,5.88235294117647
2001,"Netherlands",196,182,30,20,428,-117.26822363765,-176.211453744493,-117.391304347826,-158.116883116883,-148.75,-78.2729805013928,-60.6164383561644,-137.623762376238
2001,"Norway",146,293,853,41,1333,-19.002822201317,-2.24719101123596,37.5,-44.8453608247423,-25.8620689655172,-38.8278388278388,-6.41025641025641,11.6279069767442
2001,"New Zealand",111,71,8,8,198,-10.2534562211982,-23.0263157894737,-21.7391304347826,0.666666666666667,51.9230769230769,1.61943319838057,-9.32642487046632,-123.529411764706
2001,"Panama",1,1,NA,2,4,100,100,100,100,100,100,100,100
2001,"Peru",6,7,4,1,18,75.9731543624161,91.0891089108911,78.125,71.5328467153285,82.6923076923077,71.875,71.9745222929936,80.9523809523809
2001,"Philippines",1,NA,NA,NA,1,53.6679536679537,86.9230769230769,85.7142857142857,54.6052631578947,72.4137931034483,48.1675392670157,13.1578947368421,62.7118644067797
2001,"Poland",115,134,25,44,318,7.08117443868739,1.16279069767442,31.0344827586207,-29.7520661157025,-28.2608695652174,13.6054421768707,30.8411214953271,62.7906976744186
2001,"Portugal",72,48,3,9,132,4.2713567839196,31.1475409836066,22.2222222222222,-0.591715976331361,-2.17391304347826,-5.8252427184466,-3.52941176470588,17.8571428571429
2001,"Romania",13,1,7,13,34,56.2786434463795,60.3550295857988,77.2727272727273,50.2164502164502,38.75,45.5555555555556,68.5714285714286,73.5632183908046
2001,"Russia",32,73,27,264,396,4.12445730824891,45.360824742268,35.5932203389831,1.05633802816901,-22.2222222222222,-26.4880952380952,-0.3584229390681,43.5114503816794
2001,"Sweden",199,410,71,36,716,-115.235008103728,-128.140703517588,-126.190476190476,-154.166666666667,-159.782608695652,-116.504854368932,-73.3333333333333,-51.5463917525773
2001,"Singapore",10,196,17,2,225,-47.1232876712329,2.01342281879195,0,-70.1357466063348,-10.9756097560976,-64.3636363636364,-71.304347826087,-14.7368421052632
2001,"Slovenia",14,4,NA,4,22,18.2758620689655,14.7826086956522,44.4444444444444,19.047619047619,21.5686274509804,18.0392156862745,8.02139037433155,38.8059701492537
2001,"Slovakia",76,11,2,11,100,24.7816593886463,34.9315068493151,60,18.0790960451977,1.5625,23.3183856502242,28.8461538461538,19.1176470588235
2001,"El Salvador",3,NA,NA,NA,3,74.7663551401869,74.0740740740741,58.3333333333333,63.4782608695652,76.9230769230769,82.9457364341085,76.0869565217391,94.7368421052632
2001,"Turkey",77,53,3,11,144,-53.8687561214496,-72.6618705035971,-61.2244897959184,-62.1052631578947,-48.1012658227848,-51.5570934256055,-32.5,-65.3333333333333
2001,"Taiwan",124,2217,5,347,2693,NA,NA,NA,NA,NA,NA,NA,NA
2001,"Ukraine",74,23,8,9,114,27.5599128540305,37.9310344827586,36,13.0681818181818,28.3783783783784,16.2393162393162,29.7752808988764,62.7906976744186
2001,"United States",3425,24120,1367,420,29332,-145.384615384615,-143.75,-161.176470588235,-224,-179.2,-92.7107061503417,-106.214689265537,-217.391304347826
2001,"Uruguay",10,2,NA,NA,12,86.456400742115,82.9787234042553,88.8888888888889,85.981308411215,94.7368421052632,87.1165644171779,86.2385321100918,89.4736842105263
2001,"South Africa",47,69,36,9,161,-13.849765258216,-10.3286384976526,-71.4285714285714,-34.8936170212766,-33.3333333333333,3.37078651685393,3.2967032967033,-44.5945945945946
2002,"Argentina",242,99,29,18,388,0.591715976331361,-1.06382978723404,42.3076923076923,-21.6,17.7777777777778,5.77777777777778,3.03030303030303,-13.7931034482759
2002,"Austria",469,781,73,29,1352,-78.9274924471299,-65.7276995305164,-85.4545454545455,-110.869565217391,-75.6410256410256,-78.6516853932584,-60.0694444444444,-87.5
2002,"Australia",1309,5965,578,222,8074,-28.6604361370716,-43.8423645320197,-80.3921568627451,-45.2380952380952,-17.2839506172839,-23.6686390532544,-1.48698884758364,-28.8888888888889
2002,"Belgium",13,30,10,4,57,-125.374376039933,-123.888888888889,-128.571428571429,-156.420233463035,-173.076923076923,-120.253164556962,-81.9383259911894,-124.210526315789
2002,"Bulgaria",28,14,2,11,55,25.7661748013621,40,48.2758620689655,5.0561797752809,64.7058823529412,25.3333333333333,6.3953488372093,52.1739130434783
2002,"Brazil",288,476,171,87,1022,-50.2118644067797,-108.59375,-31.8181818181818,-117.605633802817,-36.4864864864865,-46.9314079422383,-13.6585365853659,41.8918918918919
2002,"Canada",1046,2690,695,162,4593,-10.9579600275672,17.7865612648221,7.40740740740741,-83.1275720164609,-26.7441860465116,-10.1369863013699,10.1449275362319,18.0952380952381
2002,"Switzerland",14,13,2,2,31,-116.173913043478,-155.625,-86.1111111111111,-140.552995391705,-124.63768115942,-118.095238095238,-87.5457875457875,-67.5
2002,"China",452,3889,142,1389,5872,-159.34242181235,-210.919540229885,-96.2025316455696,-256.476683937824,-26.4462809917355,-116.459627329193,-153.053435114504,-251.041666666667
2002,"Colombia",70,5,1,1,77,56.9230769230769,47.2868217054264,50,52.2388059701493,38.6363636363636,65.1282051282051,61.3333333333333,68.0851063829787
2002,"Costa Rica",1,NA,NA,NA,1,69.9404761904762,55.4545454545455,16.6666666666667,67.5862068965517,83.3333333333333,77.3869346733668,69.0647482014388,91.8918918918919
2002,"Cuba",1,1,NA,NA,2,90.1861252115059,86.8421052631579,100,92.7007299270073,93.6170212765958,89.6551724137931,85.7142857142857,96.7741935483871
2002,"Cyprus",2,NA,NA,NA,2,76.8049155145929,89.8989898989899,80,63.8655462184874,89.1891891891892,69.7674418604651,78.2312925170068,89.4736842105263
2002,"Czechia",115,134,9,33,291,-29.5054484492875,-14.3712574850299,-29.4117647058824,-34.9344978165939,-64.7058823529412,-33.1306990881459,-16.6037735849057,-40.5940594059406
2002,"Germany",2355,9694,453,536,13038,-138.947900859889,-154.929577464789,-206.329113924051,-179.301075268817,-180.451127819549,-106.060606060606,-99.2990654205608,-164.705882352941
2002,"Denmark",301,155,35,25,516,-95.5169258920403,-143.283582089552,-24,-134.259259259259,-178.260869565217,-42.8571428571429,-60.36866359447,-96.7391304347826
2002,"Dominican Republic",2,NA,NA,NA,2,94.6551724137931,94.4444444444444,100,94.0298507462687,100,95.4248366013072,95.4545454545455,77.2727272727273
2002,"Algeria",7,1,17,2,27,92.3497267759563,92.4050632911392,96.7741935483871,91.5254237288136,97.9166666666667,89.5734597156398,92.3076923076923,98.2142857142857
2002,"Ecuador",2,2,1,1,6,90.8148148148148,89.4230769230769,90,91.875,100,86.9791666666667,94.1176470588235,90.6976744186046
2002,"Estonia",16,36,NA,3,55,45.7474226804124,60,35.7142857142857,44.6540880503145,20.4545454545455,53.7037037037037,44.2424242424242,6.25
2002,"Egypt",13,6,28,3,50,84.6034214618974,79.2452830188679,70.5882352941177,77.1186440677966,97.3684210526316,89.6039603960396,85.0877192982456,87.5
2002,"Spain",301,459,10,119,889,-100.518134715026,-115.744680851064,-80.4347826086957,-130.241935483871,-137.662337662338,-84.7953216374269,-61.0526315789474,-132.203389830508
2002,"Finland",49,212,18,26,305,-89.7354497354497,-52.4137931034483,-108.333333333333,-142.105263157895,-147.058823529412,-78.2608695652174,-87.0192307692308,-17.1875
2002,"France",553,1407,82,76,2118,-138.178633975482,-129.545454545455,-146.153846153846,-158.448753462604,-176.991150442478,-116.89497716895,-106.534090909091,-225.833333333333
2002,"United Kingdom",677,4118,1234,75,6104,-139.84696880518,-160.538116591928,-196.20253164557,-191.445427728614,-152.554744525547,-117.031630170316,-94.4444444444444,-119.642857142857
2002,"Georgia",4,NA,NA,8,12,83.6619718309859,65.625,88.8888888888889,75.3086419753086,75.8620689655172,92.3076923076923,90.9090909090909,84
2002,"Greece",12,10,NA,10,32,25.3365973072215,30.718954248366,29.1666666666667,21.3114754098361,20.4081632653061,33.1491712707182,6.45161290322581,47.2222222222222
2002,"Guatemala",9,1,NA,NA,10,73.6757624398074,73.9130434782609,77.7777777777778,68.8741721854305,74.1935483870968,76.0736196319018,78.0952380952381,67.5
2002,"Hong Kong SAR China",66,634,13,13,726,-35.4395604395604,43.2835820895522,53.3333333333333,-1.41843971631206,17.8571428571429,-48.5981308411215,-142.23602484472,37.2881355932203
