period,reporterDesc,id,flowDesc,partnerDesc,cmdCode,cmdDesc,fobvalue,Category
2018,Austria,62877329,Export,Romania,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",6050644.971,Agriculture
2018,Austria,10707132,Import,USA,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",NA,Mining
2018,Austria,92075608,Export,North Macedonia,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",4855.445,Logistics
2018,Austria,74776597,Export,Kazakhstan,8701,Tractors; (other than tractors of heading no 8709),243835.474,Logistics
2018,Azerbaijan,24717661,Import,Russian Federation,842441,Mechanical appliances; agricultural or horticultural sprayers; portable sprayers,NA,Agriculture
2018,Bahamas,23113560,Import,USA,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2018,Bahrain,15630238,Import,China,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",NA,Agriculture
2018,Bahrain,19904913,Import,"Other Asia, nes",8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2018,Barbados,4944069,Import,United Kingdom,8704,Vehicles; for the transport of goods,NA,Logistics
2018,Belarus,6883483,Import,Georgia,8701,Tractors; (other than tractors of heading no 8709),NA,Logistics
2018,Belarus,55522407,Export,Sudan,8704,Vehicles; for the transport of goods,316100,Logistics
2018,Belarus,22111018,Import,Thailand,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2018,Belgium,68780439,Export,Israel,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2550576.604,Logistics
2018,Belgium,24512444,Import,Italy,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",0,Logistics
2018,Belgium,71324198,Export,Dem. Rep. of the Congo,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",73379.85,Logistics
2018,Belgium,65893103,Export,Liberia,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",1476.934,Mining
2018,Belgium,9595724,Import,Australia,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",0,Agriculture
2018,Belgium,74112423,Export,North Macedonia,842482,"Mechanical appliances; agricultural or horticultural, n.e.c. in heading 8424",40.952,Agriculture
2018,Belgium,62382650,Export,Rwanda,8701,Tractors; (other than tractors of heading no 8709),82265.227,Logistics
2018,Belgium,51831750,Export,Burundi,8701,Tractors; (other than tractors of heading no 8709),4242.251,Logistics
2018,Belgium,72259783,Export,Georgia,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",45.301,Logistics
2018,Belize,629227,Import,United Kingdom,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2018,Benin,18897429,Import,France,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
2018,Bermuda,1060000,Import,United Kingdom,8704,Vehicles; for the transport of goods,NA,Logistics
2018,Bolivia (Plurinational State of),9869814,Import,Türkiye,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1347.98,Agriculture
2018,Bolivia (Plurinational State of),84656239,Export,USA,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",581112.73,Logistics
2018,Bosnia Herzegovina,99510731,Export,Hungary,8701,Tractors; (other than tractors of heading no 8709),3498.17,Logistics
2018,Bosnia Herzegovina,67127993,Export,Germany,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,237457.17,Logistics
2018,Botswana,192425,Import,Namibia,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2018,Brazil,5580130,Import,New Zealand,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",2004,Logistics
2018,Brazil,20497472,Import,Belgium,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",132666,Logistics
2018,Brazil,13699536,Import,"China, Hong Kong SAR",8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",239743,Agriculture
2018,Brazil,74333124,Export,Kenya,842482,"Mechanical appliances; agricultural or horticultural, n.e.c. in heading 8424",12655,Agriculture
2018,Brazil,56530131,Export,Dem. Rep. of the Congo,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",21744,Agriculture
2018,Brazil,68050696,Export,Italy,842441,Mechanical appliances; agricultural or horticultural sprayers; portable sprayers,337267,Agriculture
2018,Brunei Darussalam,69228215,Export,Malaysia,842320,Weighing machines; scales for continuous weighing of goods on conveyors,36.983,Logistics
2018,Bulgaria,71781214,Export,Switzerland,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",33201.367,Logistics
2018,Bulgaria,23701333,Import,Germany,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2018,Bulgaria,63122675,Export,Montenegro,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",1588.426,Agriculture
2018,Bulgaria,57070494,Export,Poland,8434,Milking machines and dairy machinery,2327.159,Agriculture
2018,Burkina Faso,18487468,Import,Germany,842441,Mechanical appliances; agricultural or horticultural sprayers; portable sprayers,0,Agriculture
2018,Burundi,59472742,Export,Angola,8704,Vehicles; for the transport of goods,23005.969,Logistics
2018,Cabo Verde,2773609,Import,Netherlands,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2018,Cambodia,11501132,Import,"Other Asia, nes",8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
2018,Cameroon,5575039,Import,Austria,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",0,Logistics
2018,Cameroon,67583276,Export,Gabon,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",9366.5,Logistics
2018,Canada,18280891,Import,Germany,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",137650953.161,Logistics
2018,Canada,23294293,Import,Belize,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",147353.387,Logistics
2018,Canada,69685273,Export,Senegal,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",19817.254,Logistics
2018,Canada,69810552,Export,Ukraine,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",290572.261,Logistics
2018,Canada,10397810,Import,Ukraine,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",50108.967,Agriculture
2018,Canada,11767679,Import,India,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",539086.122,Agriculture
2018,Canada,70610590,Export,Rep. of Korea,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",5683.797,Mining
2018,Canada,64767799,Export,Uruguay,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",1474400.76,Agriculture
2018,Central African Rep.,52682878,Export,Niger,8704,Vehicles; for the transport of goods,1637261,Logistics
2018,Chile,14781124,Import,Argentina,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",265844.19,Agriculture
2018,Chile,10945358,Import,Israel,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",17281.64,Agriculture
2018,Chile,17795529,Import,"China, Hong Kong SAR",8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",83.05,Agriculture
2018,China,69810452,Export,Sweden,8701,Tractors; (other than tractors of heading no 8709),572592,Logistics
2018,China,51310191,Export,Saint Lucia,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",124000,Mining
2018,China,62287690,Export,United Kingdom,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",92252898,Agriculture
2018,China,21690013,Import,Czechia,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",0,Mining
2018,China,55006871,Export,Hungary,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",144140,Logistics
